graph,algo,seed,s,t,dist,time_dist,search_space
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2959,6418,2,0.0023229122161865234,38
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,2584,3627,2,3.0994415283203125e-05,15
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2584,3627,2,0.0055310726165771484,12732
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2584,3627,2,4.6253204345703125e-05,15
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2584,3627,2,0.00011324882507324219,17
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,3115,6869,3,6.389617919921875e-05,28
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3115,6869,3,0.00021910667419433594,413
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3115,6869,3,5.2928924560546875e-05,29
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3115,6869,4,0.000408172607421875,73
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,2204,1567,2,3.0994415283203125e-05,16
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2204,1567,2,0.004109859466552734,9188
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2204,1567,2,3.695487976074219e-05,16
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2204,1567,2,0.0001609325408935547,27
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,809,2887,2,5.7220458984375e-05,38
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,809,2887,2,0.004538059234619141,10427
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,809,2887,2,6.890296936035156e-05,38
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,809,2887,2,0.0003771781921386719,69
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,7055,4820,3,6.508827209472656e-05,38
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,7055,4820,3,0.0002779960632324219,520
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,7055,4820,3,9.679794311523438e-05,221
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,7055,4820,4,0.0002789497375488281,45
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,4353,571,4,0.00011610984802246094,83
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,4353,571,3,0.00022912025451660156,357
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,4353,571,3,0.00012493133544921875,84
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,4353,571,3,0.00024127960205078125,36
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,704,5427,3,8.392333984375e-05,56
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,704,5427,3,0.00020194053649902344,337
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,704,5427,3,8.320808410644531e-05,60
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,704,5427,3,0.0003719329833984375,33
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,1127,5259,3,6.67572021484375e-05,42
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1127,5259,3,7.700920104980469e-05,46
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1127,5259,3,6.914138793945312e-05,43
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1127,5259,4,0.0034668445587158203,255
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,6762,4721,3,0.00014281272888183594,113
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,6762,4721,3,0.0002720355987548828,402
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,6762,4721,3,0.00014781951904296875,132
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,6762,4721,3,0.0004589557647705078,69
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,897,4448,2,4.8160552978515625e-05,32
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,897,4448,2,0.003838062286376953,8921
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,897,4448,2,6.389617919921875e-05,32
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,897,4448,2,0.0001862049102783203,28
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,7316,6408,3,6.389617919921875e-05,41
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,7316,6408,3,6.818771362304688e-05,44
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,7316,6408,3,6.508827209472656e-05,42
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,7316,6408,3,0.00024509429931640625,40
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,3094,1447,2,3.0994415283203125e-05,14
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3094,1447,2,0.004200935363769531,9756
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3094,1447,2,4.1961669921875e-05,14
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3094,1447,2,0.0003421306610107422,42
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,2843,5628,3,6.508827209472656e-05,42
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2843,5628,3,0.0001990795135498047,326
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2843,5628,3,7.200241088867188e-05,43
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2843,5628,3,0.00021409988403320312,34
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,1295,7105,2,7.796287536621094e-05,22
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1295,7105,2,0.0037031173706054688,8303
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1295,7105,2,5.7697296142578125e-05,22
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1295,7105,2,0.00011801719665527344,16
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,1077,146,2,4.482269287109375e-05,20
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1077,146,2,0.0017848014831542969,4092
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1077,146,2,5.2928924560546875e-05,20
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1077,146,2,0.00015783309936523438,24
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,6531,5517,2,3.719329833984375e-05,18
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,6531,5517,2,0.004279136657714844,10065
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,6531,5517,2,4.315376281738281e-05,18
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,6531,5517,2,0.00016307830810546875,25
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,2637,3500,2,3.0994415283203125e-05,15
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2637,3500,2,0.0037887096405029297,8465
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2637,3500,2,4.076957702636719e-05,15
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2637,3500,2,0.00013899803161621094,22
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,964,6655,2,4.792213439941406e-05,27
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,964,6655,2,0.0036127567291259766,8360
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,964,6655,2,6.413459777832031e-05,27
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,964,6655,2,0.00016927719116210938,25
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,526,1646,3,6.079673767089844e-05,36
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,526,1646,3,6.198883056640625e-05,37
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,526,1646,3,6.079673767089844e-05,37
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,526,1646,4,0.0003139972686767578,48
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,6419,2689,2,0.0001800060272216797,42
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,6419,2689,2,0.005091667175292969,10604
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,6419,2689,2,0.00010418891906738281,42
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,6419,2689,2,0.0001747608184814453,22
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,592,4987,3,0.0002849102020263672,219
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,592,4987,3,0.0004112720489501953,496
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,592,4987,3,0.0002961158752441406,220
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,592,4987,3,0.0008766651153564453,109
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,1796,2090,2,5.984306335449219e-05,22
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1796,2090,2,0.005002021789550781,11040
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1796,2090,2,5.2928924560546875e-05,22
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1796,2090,2,0.00016999244689941406,22
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,1953,5993,2,4.1961669921875e-05,19
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1953,5993,2,0.006028890609741211,13733
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1953,5993,2,5.507469177246094e-05,19
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1953,5993,2,0.0001308917999267578,16
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,6165,3584,2,3.695487976074219e-05,18
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,6165,3584,2,0.0038170814514160156,8892
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,6165,3584,2,4.291534423828125e-05,18
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,6165,3584,2,0.00012493133544921875,19
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,1422,6899,3,6.985664367675781e-05,44
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1422,6899,3,0.00011992454528808594,158
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1422,6899,3,7.605552673339844e-05,45
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1422,6899,4,0.0033888816833496094,87
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,2106,6485,3,0.00010228157043457031,60
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2106,6485,3,9.894371032714844e-05,62
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2106,6485,3,0.00010514259338378906,61
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2106,6485,3,0.0004930496215820312,36
176bit,python-BiBFS_VertexBalancedApproximate,3404785993,5128,1755,3,6.508827209472656e-05,38
176bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,5128,1755,3,6.794929504394531e-05,40
176bit,python-BiBFS_ExactCheckDirectEdges,3404785993,5128,1755,3,7.605552673339844e-05,39
176bit,python-BiBFS_EdgeBalancedApproximate,3404785993,5128,1755,3,0.00021719932556152344,34
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,1539,8489,3,9.703636169433594e-05,59
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1539,8489,3,0.00036406517028808594,687
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1539,8489,3,0.00010895729064941406,60
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1539,8489,4,0.004623889923095703,174
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,3366,11782,3,0.0012919902801513672,1103
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3366,11782,3,0.0015139579772949219,1775
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3366,11782,3,0.0011930465698242188,1105
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3366,11782,3,0.00019311904907226562,28
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,6438,8879,4,7.677078247070312e-05,47
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,6438,8879,3,0.0003478527069091797,679
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,6438,8879,3,8.177757263183594e-05,48
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,6438,8879,3,0.002437114715576172,391
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,4561,1850,2,3.7670135498046875e-05,16
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,4561,1850,2,0.005912065505981445,13361
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,4561,1850,2,4.410743713378906e-05,16
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,4561,1850,2,0.00019097328186035156,30
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,9415,11718,3,6.508827209472656e-05,37
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,9415,11718,3,0.0003478527069091797,681
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,9415,11718,3,7.200241088867188e-05,53
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,9415,11718,4,0.00040602684020996094,67
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,9910,2078,4,0.0006310939788818359,527
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,9910,2078,3,0.0008761882781982422,1162
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,9910,2078,3,0.0005850791931152344,528
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,9910,2078,3,0.0004470348358154297,65
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,1530,9205,2,5.412101745605469e-05,31
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1530,9205,2,0.007651090621948242,17785
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1530,9205,2,7.486343383789062e-05,31
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1530,9205,2,0.0002009868621826172,31
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,2224,10363,3,9.226799011230469e-05,64
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2224,10363,3,0.00010085105895996094,76
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2224,10363,3,0.00010013580322265625,66
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2224,10363,3,0.00034689903259277344,55
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,1598,7984,3,0.0001049041748046875,73
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1598,7984,3,0.00037598609924316406,701
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1598,7984,3,0.00011801719665527344,74
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1598,7984,3,0.0035147666931152344,83
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,2563,602,2,5.1975250244140625e-05,24
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2563,602,2,0.004837751388549805,11181
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2563,602,2,7.009506225585938e-05,24
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2563,602,2,0.00014901161193847656,21
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,1477,5745,2,6.890296936035156e-05,45
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1477,5745,2,0.010457277297973633,23149
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1477,5745,2,9.083747863769531e-05,45
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1477,5745,2,0.00017380714416503906,22
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,10995,8561,2,4.291534423828125e-05,22
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,10995,8561,2,0.0066890716552734375,15778
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,10995,8561,2,5.3882598876953125e-05,22
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,10995,8561,2,0.00020003318786621094,31
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,7447,3203,2,3.2901763916015625e-05,14
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,7447,3203,2,0.006675004959106445,15387
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,7447,3203,2,4.8160552978515625e-05,14
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,7447,3203,2,0.0004992485046386719,20
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,12309,5370,3,0.0001289844512939453,82
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,12309,5370,3,0.00012683868408203125,84
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,12309,5370,3,0.00011682510375976562,83
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,12309,5370,3,0.0005528926849365234,101
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,4151,5316,2,3.695487976074219e-05,16
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,4151,5316,2,0.00666499137878418,15248
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,4151,5316,2,5.0067901611328125e-05,16
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,4151,5316,2,0.00014710426330566406,23
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,10779,5656,3,5.984306335449219e-05,22
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,10779,5656,3,0.00033593177795410156,665
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,10779,5656,3,5.507469177246094e-05,23
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,10779,5656,3,0.0013017654418945312,39
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,8881,5974,2,4.410743713378906e-05,23
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,8881,5974,2,0.0026128292083740234,5991
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,8881,5974,2,5.7220458984375e-05,23
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,8881,5974,2,0.0001659393310546875,25
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,4617,7541,3,6.222724914550781e-05,37
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,4617,7541,3,7.343292236328125e-05,39
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,4617,7541,3,6.985664367675781e-05,38
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,4617,7541,3,0.00024008750915527344,37
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,7873,7197,3,5.507469177246094e-05,32
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,7873,7197,3,0.000347137451171875,661
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,7873,7197,3,6.4849853515625e-05,33
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,7873,7197,3,0.0002551078796386719,39
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,11030,10786,4,0.00015282630920410156,120
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,11030,10786,3,0.0001628398895263672,123
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,11030,10786,3,0.0001761913299560547,125
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,11030,10786,3,0.0004119873046875,52
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,5731,12595,3,0.00028896331787109375,244
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,5731,12595,3,0.0002808570861816406,246
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,5731,12595,3,0.0002841949462890625,245
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,5731,12595,3,0.002262115478515625,59
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,3510,9557,3,0.0002281665802001953,66
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3510,9557,3,0.00011205673217773438,68
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3510,9557,3,0.00010204315185546875,67
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3510,9557,3,0.00017905235290527344,26
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,6848,2086,2,3.1948089599609375e-05,13
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,6848,2086,2,0.0046231746673583984,10745
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,6848,2086,2,4.506111145019531e-05,13
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,6848,2086,2,0.00013899803161621094,21
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,12100,3844,3,7.200241088867188e-05,40
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,12100,3844,3,7.700920104980469e-05,42
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,12100,3844,3,0.00010204315185546875,41
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,12100,3844,4,0.0003390312194824219,57
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,13556,2002,3,7.796287536621094e-05,47
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,13556,2002,3,0.00013589859008789062,158
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,13556,2002,3,8.797645568847656e-05,48
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,13556,2002,3,0.0003209114074707031,48
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,5756,12309,3,5.8650970458984375e-05,35
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,5756,12309,3,6.985664367675781e-05,37
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,5756,12309,3,6.580352783203125e-05,36
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,5756,12309,4,0.0004649162292480469,69
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,3877,3353,2,3.62396240234375e-05,18
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3877,3353,2,0.008906841278076172,19778
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3877,3353,2,4.6253204345703125e-05,18
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3877,3353,2,0.00015115737915039062,23
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,4345,9697,2,4.696846008300781e-05,21
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,4345,9697,2,0.006131887435913086,13797
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,4345,9697,2,5.4836273193359375e-05,21
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,4345,9697,2,0.00014591217041015625,23
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,425,13487,3,7.390975952148438e-05,35
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,425,13487,3,0.0003330707550048828,663
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,425,13487,3,7.414817810058594e-05,36
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,425,13487,3,0.00023603439331054688,28
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,2724,1499,2,3.504753112792969e-05,18
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2724,1499,2,0.007061958312988281,16356
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2724,1499,2,6.29425048828125e-05,18
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2724,1499,2,0.0001671314239501953,23
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,4250,2360,2,0.00010275840759277344,19
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,4250,2360,2,0.00923299789428711,19217
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,4250,2360,2,6.29425048828125e-05,19
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,4250,2360,2,0.0001857280731201172,26
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,1489,5126,2,7.295608520507812e-05,44
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1489,5126,2,0.004357099533081055,9333
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1489,5126,2,9.608268737792969e-05,44
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1489,5126,2,0.00016617774963378906,22
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,1403,12298,2,7.414817810058594e-05,53
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1403,12298,2,0.008165836334228516,19043
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1403,12298,2,0.00010013580322265625,53
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1403,12298,2,0.00017189979553222656,20
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,4194,8106,2,4.410743713378906e-05,25
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,4194,8106,2,0.004702329635620117,10979
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,4194,8106,2,5.817413330078125e-05,25
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,4194,8106,2,0.0001418590545654297,21
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,12725,3831,2,4.9114227294921875e-05,26
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,12725,3831,2,0.003471851348876953,8006
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,12725,3831,2,6.794929504394531e-05,26
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,12725,3831,2,0.0003597736358642578,40
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,12859,12392,3,7.200241088867188e-05,37
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,12859,12392,3,0.00020813941955566406,343
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,12859,12392,3,7.009506225585938e-05,38
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,12859,12392,3,0.0003292560577392578,43
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,7340,8486,3,7.772445678710938e-05,50
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,7340,8486,3,9.393692016601562e-05,52
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,7340,8486,3,8.487701416015625e-05,51
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,7340,8486,3,0.0002548694610595703,35
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,12042,4120,3,6.508827209472656e-05,33
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,12042,4120,3,0.00024175643920898438,440
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,12042,4120,3,6.29425048828125e-05,34
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,12042,4120,3,0.0010612010955810547,62
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,6662,3001,2,3.600120544433594e-05,17
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,6662,3001,2,0.00586390495300293,13423
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,6662,3001,2,4.9114227294921875e-05,17
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,6662,3001,2,0.00015616416931152344,23
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,4900,7312,2,3.814697265625e-05,15
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,4900,7312,2,0.006412029266357422,14808
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,4900,7312,2,4.982948303222656e-05,15
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,4900,7312,2,0.0001590251922607422,23
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,9162,11616,4,0.00022912025451660156,182
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,9162,11616,3,0.00025916099548339844,202
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,9162,11616,3,0.0002498626708984375,193
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,9162,11616,4,0.0008721351623535156,128
192bit,python-BiBFS_VertexBalancedApproximate,3404785993,501,4171,2,4.506111145019531e-05,17
192bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,501,4171,2,0.006909847259521484,15218
192bit,python-BiBFS_ExactCheckDirectEdges,3404785993,501,4171,2,5.2928924560546875e-05,17
192bit,python-BiBFS_EdgeBalancedApproximate,3404785993,501,4171,2,0.00018715858459472656,20
